county,precinct,office,district,party,candidate,votes,election_day,absentee/mail-in,provisional
Cambria,Loretto Borough.,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,3,3,0,0
Cambria,Loretto Borough.,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,2,1,0
Cambria,Loretto Borough.,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,1,1,0,0
Cambria,Loretto Borough.,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,247,149,98,0
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,440,359,77,4
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,13,11,2,0
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,8,7,1,0
Cambria,Lower Yoder Township No. 1,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,242,126,116,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,459,364,95,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,6,6,0,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,7,3,4,0
Cambria,Lower Yoder Township No. 2,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,125,86,39,0
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,289,236,52,1
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,11,11,0,0
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,2,1,0
Cambria,Middle Taylor Township,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,56,32,24,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,333,289,44,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,5,0,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,4,0,0
Cambria,Munster Township,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,142,93,49,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,356,313,43,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,2,2,0,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,0,1,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,16,15,1,0
Cambria,Nanty Glo Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,213,134,79,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,420,360,60,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,18,12,6,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,4,3,1,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,16,15,1,0
Cambria,Nanty Glo Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,132,81,51,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,487,434,53,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,4,1,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,7,6,1,0
Cambria,Northern Cambria North,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,119,81,38,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,465,397,68,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,13,12,1,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,3,0,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,6,5,1,0
Cambria,Northern Cambria Center,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,157,114,43,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,300,257,43,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,8,7,1,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,2,2,0,0
Cambria,Northern Cambria South,AUDITOR GENERAL ( 1),NA,NA,Write-in,4,4,0,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,133,87,46,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,306,260,46,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,8,6,2,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,3,0,0
Cambria,Patton Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,143,98,44,1
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,297,258,39,0
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,16,14,2,0
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,4,0,0
Cambria,Patton Borough - 2nd Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,92,60,32,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,190,162,28,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,3,3,0,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,3,0,0
Cambria,Portage Borough - 1st Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,106,63,43,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,305,272,33,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,6,6,0,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,4,4,0,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,2,1,0
Cambria,PORTAGE BOROUGH 2ND WARD,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,95,65,30,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,262,233,29,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,13,11,2,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,3,1,0
Cambria,Portage Borough - 3rd Ward,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,249,149,100,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,658,572,86,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,16,16,0,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,7,4,3,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,19,17,2,0
Cambria,Portage Township - Center,AUDITOR GENERAL ( 1),NA,NA,Write-in,6,6,0,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,299,148,151,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,679,540,139,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,24,20,4,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,9,4,5,0
Cambria,Portage Township - Southwest,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,121,78,43,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,587,531,56,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,8,5,3,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,1,1,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,8,8,0,0
Cambria,Reade Township,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,218,150,68,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,577,480,97,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,13,10,3,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,5,4,1,0
Cambria,Richland Township No. 1,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,297,193,104,0
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,663,542,120,1
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,14,13,1,0
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,7,5,2,0
Cambria,Richland Township No. 2,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,135,84,51,0
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,468,401,66,1
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,9,7,2,0
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,0,0,1
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,4,0,0
Cambria,Richland Township No. 3,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,230,138,92,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,497,390,107,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,7,5,2,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,1,1,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,5,3,2,0
Cambria,Richland Township No. 4,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,0,1,0
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,170,115,55,0
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,540,434,105,1
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,14,11,3,0
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,6,4,2,0
Cambria,Richland Township No. 5,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,235,170,65,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,473,408,65,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,11,9,2,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,2,1,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,2,1,0
Cambria,Richland Township No. 6,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,228,130,98,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,676,527,149,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,11,10,1,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,0,1,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,2,2,0,0
Cambria,Richland Township No. 7,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,168,97,71,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,360,282,78,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,10,7,3,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,3,0,0
Cambria,Richland Township No. 8,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,213,130,83,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,428,322,106,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,7,7,0,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,3,1,0
Cambria,Richland Township No. 9,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,89,75,14,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,215,193,22,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,3,3,0,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,4,0,0
Cambria,Sankertown Borough,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,99,64,35,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,230,206,24,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,4,2,2,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,2,2,0,0
Cambria,Scalp Level Borough,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,117,84,33,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,303,264,39,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,9,8,1,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,4,4,0,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,10,9,1,0
Cambria,South Fork Borough,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,344,210,134,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,515,423,92,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,7,6,1,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,5,4,1,0
Cambria,Southmont Borough No. 1,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,146,103,43,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,195,173,22,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,5,0,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,9,8,1,0
Cambria,Southmont Borough No. 2,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,146,100,46,0
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,267,227,39,1
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,5,0,0
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,3,0,0
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,3,0,0
Cambria,Stonycreek Township - Ward 1,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,73,58,15,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,143,129,14,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,5,0,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,0,0,0,0
Cambria,Stonycreek Township - Ward 2,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,150,90,60,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,240,189,51,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,6,5,1,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,3,3,0,0
Cambria,Stonycreek Township - Ward 3,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,163,105,57,1
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,306,263,43,0
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,8,7,1,0
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,2,0,0
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,7,5,2,0
Cambria,Stonycreek Township - Ward 4,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,88,71,17,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,192,166,26,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,6,6,0,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,0,0,0,0
Cambria,Summerhill Borough,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,129,87,41,1
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,494,438,56,0
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,5,3,2,0
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,3,0,0
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,8,8,0,0
Cambria,Summerhill Township - North,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,137,98,39,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,460,420,40,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,13,10,3,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,1,1,0,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,13,13,0,0
Cambria,Summerhill Township - South,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,106,60,46,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,519,457,62,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,8,7,1,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,3,2,1,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,4,4,0,0
Cambria,Susquehanna Township - North,AUDITOR GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,100,58,42,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,290,265,25,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,7,6,1,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,2,0,2,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,5,5,0,0
Cambria,Susquehanna Township - South,AUDITOR GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Tunnelhill Borough,AUDITOR GENERAL ( 1),NA,NA,MALCOLM KENYATTA,20,14,6,0
Cambria,Tunnelhill Borough,AUDITOR GENERAL ( 1),NA,NA,TIM DEFOOR,100,83,17,0
Cambria,Tunnelhill Borough,AUDITOR GENERAL ( 1),NA,NA,REECE SMITH,2,1,1,0
Cambria,Tunnelhill Borough,AUDITOR GENERAL ( 1),NA,NA,ERIC K. ANTON,0,0,0,0
Cambria,Tunnelhill Borough,AUDITOR GENERAL ( 1),NA,NA,BOB GOODRICH,2,2,0,0
