ElectionDate,OfficeCode(text),DistrictCode(Text),StatusCode,CountyCode,county,precinct,zoffice1,office,district,PartyOrder,PartyDescription,party,CandidateID,candidate,CandidateFirstName,CandidateMiddleName,CandidateFormerName,votes,WriteIn(W)/Uncommitted(Z),Recount(*),Nomindated(N)/Elected(E)
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,468,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,1571,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,719,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,1136,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,22851,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,10231,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,23289,,,
11/5/2024,11,0,0,8,BARRY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,9720,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,866,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,2850,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,1277,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,1862,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,28438,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,22316,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,28653,,,
11/5/2024,11,0,0,9,BAY,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,21426,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,115,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,575,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,182,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,374,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,6204,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,4956,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,6239,,,
11/5/2024,11,0,0,10,BENZIE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,4783,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,850,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,3371,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,1351,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,2146,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,41341,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,32857,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,42104,,,
11/5/2024,11,0,0,11,BERRIEN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,31804,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,268,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,893,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,525,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,504,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,13161,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,4952,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,13409,,,
11/5/2024,11,0,0,12,BRANCH,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,4681,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,774,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,2925,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,1553,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,1762,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,31704,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,22216,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,32509,,,
11/5/2024,11,0,0,13,CALHOUN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,21153,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,300,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,1193,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,427,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,610,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,16458,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,7598,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,16623,,,
11/5/2024,11,0,0,14,CASS,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,7295,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,202,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,646,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,287,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,522,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,9197,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,6045,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,9423,,,
11/5/2024,11,0,0,15,CHARLEVOIX,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,5792,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,196,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,647,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,263,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,475,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,9267,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,4551,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,9353,,,
11/5/2024,11,0,0,16,CHEBOYGAN,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,4354,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,238,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,983,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,377,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,591,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,9609,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,5662,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,9677,,,
11/5/2024,11,0,0,17,CHIPPEWA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,5377,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,202,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,780,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,331,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,431,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,10250,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,4490,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,9991,,,
11/5/2024,11,0,0,18,CLARE,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,4273,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,489,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,1854,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,756,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,1343,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,24232,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,18794,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,24411,,,
11/5/2024,11,0,0,19,CLINTON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,18264,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,111,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,409,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,160,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,289,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,4871,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,2250,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,4882,,,
11/5/2024,11,0,0,20,CRAWFORD,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,2129,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,234,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,6,WORKING CLASS PARTY,,433982,HERING,MARY,ANNE,,894,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,434103,SCHWARTZ,CHRISTINE,C.,,400,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,3,LIBERTARIAN,,435863,BOMAN,SCOTTY,,,673,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466884,MCMILLIN,TOM,,,11850,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466885,JONES,THEODORE,,,6268,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,2,REPUBLICAN,REP,466896,SNYDER,NIKKI,,,11794,,,
11/5/2024,11,0,0,21,DELTA,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,1,DEMOCRATIC,DEM,466897,ZEMKE,ADAM,FREDERICK,,5966,,,
11/5/2024,11,0,0,22,DICKINSON,ALL,MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS,,,4,U.S. TAXPAYERS,,256540,GERRARD,TED,,,183,,,
